Местное время в Благовещенске,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
15.02.2018 18:00,-13.0,743.0,,,44,Ветер; дующий с юга,2,,,50%., ,,,,,,,,,,,,,,,,,
01.02.2013 03:00,-16.2,749.5,762.7,-4.5,85,Ветер; дующий с северо-северо-востока,4,,,100%.,Ливневый снег умеренный или сильный в срок наблюдения или за последний час. ,Ливень (ливни).,Снег или дождь со снегом.,,,Кучево-дождевые волокнистые (часто с наковальней); либо с кучево-дождевыми лысыми; кучевыми; слоистыми; разорванно-дождевыми; либо без них.,90  или более; но не 100%,600-1000,Высокослоистые непросвечивающие или слоисто-дождевые.,,,-18.1,,,,,,
01.02.2013 03:00,-16.2,749.5,762.6,,85,Ветер; дующий с северо-востока,4,,,100%.,Ливневый(ые) дождь(и) умеренный(ые) или сильный(ые) в срок наблюдения или за последний час. ,Ливень (ливни).,Снег или дождь со снегом.,,,Кучево-дождевые волокнистые (часто с наковальней); либо с кучево-дождевыми лысыми; кучевыми; слоистыми; разорванно-дождевыми; либо без них.,90  или более; но не 100%,600-1000,Высокослоистые непросвечивающие или слоисто-дождевые.,,,-18.1,,,,,,
01.02.2013 00:00,-16.5,754.0,767.2,-3.6,85,Ветер; дующий с северо-северо-запада,3,,,100%.,Снег непрерывный умеренный в срок наблюдения. ,Снег или дождь со снегом.,Песчаная или пыльная буря или снежная низовая метель.,,,Слоисто-кучевых; слоистых; кучевых или кучево-дождевых облаков нет.,100%.,600-1000,Высокослоистые непросвечивающие или слоисто-дождевые.,,,-18.4,,,,,,
01.02.2013 00:00,-16.5,753.9,767.1,,85,Ветер; дующий с северо-северо-запада,3,,,100%.,Снег непрерывный умеренный в срок наблюдения. ,Снег или дождь со снегом.,Песчаная или пыльная буря или снежная низовая метель.,,,Слоисто-кучевых; слоистых; кучевых или кучево-дождевых облаков нет.,100%.,600-1000,Высокослоистые непросвечивающие или слоисто-дождевые.,,,-18.4,,,,,,
31.01.2013 21:00,-16.7,757.6,771.0,-2.0,65,Ветер; дующий с северо-северо-запада,1,,,100%., ,,,,-12.5,Слоисто-кучевых; слоистых; кучевых или кучево-дождевых облаков нет.,100%.,2500 или более; или облаков нет.,Высокослоистые непросвечивающие или слоисто-дождевые.,,,-21.7,Осадков нет,12,,,,
31.01.2013 21:00,-16.7,757.6,770.9,,65,Ветер; дующий с северо-северо-запада,1,,,100%., ,,,,-12.5,Слоисто-кучевых; слоистых; кучевых или кучево-дождевых облаков нет.,100%.,2500 или более; или облаков нет.,Высокослоистые непросвечивающие или слоисто-дождевые.,,,-21.7,Осадков нет,12,,,,
31.01.2013 18:00,-15.2,761.7,775.0,1.3,71,Ветер; дующий с северо-запада,3,,,100%., ,,,-16.3,,Слоисто-кучевых; слоистых; кучевых или кучево-дождевых облаков нет.,Облаков нет.,2500 или более; или облаков нет.,Высококучевых; высокослоистых или слоисто-дождевых облаков нет.,Перисто-слоистые; покрывающие все небо.,,-19.4,,,,,,
31.01.2013 18:00,-16.5,759.5,772.9,,60,Штиль; безветрие,0,,,Облаков нет., ,,,,,,,,,,,-22.5,,,,,,
31.01.2013 15:00,-12.8,760.4,773.6,,54,Ветер; дующий с западо-северо-запада,1,,,20–30%., ,,,,,Слоисто-кучевых; слоистых; кучевых или кучево-дождевых облаков нет.,Облаков нет.,2500 или более; или облаков нет.,Высококучевых; высокослоистых или слоисто-дождевых облаков нет.,Перистые нитевидные; иногда когтевидные; не распространяющиеся по небу.,,-20.1,,,,,,
31.01.2013 15:00,-12.8,760.4,773.6,-1.3,55,Ветер; дующий с западо-северо-запада,1,,,20–30%., ,,,,,Слоисто-кучевых; слоистых; кучевых или кучево-дождевых облаков нет.,Облаков нет.,2500 или более; или облаков нет.,Высококучевых; высокослоистых или слоисто-дождевых облаков нет.,Перистые нитевидные; иногда когтевидные; не распространяющиеся по небу.,,-20.1,,,,,,
31.01.2013 12:00,-15.2,761.7,775.0,0.8,71,Ветер; дующий с северо-запада,3,,,100%., ,,,,,Слоисто-кучевых; слоистых; кучевых или кучево-дождевых облаков нет.,Облаков нет.,2500 или более; или облаков нет.,Высококучевых; высокослоистых или слоисто-дождевых облаков нет.,Перисто-слоистые; покрывающие все небо.,,-19.4,,,,,,
